# spin    band          kx          ky          kz          E(MF)          E(QP)        Delta E
#                        (Cartesian coordinates)             (eV)           (eV)           (eV)
     1     416     0.00000    -0.12668    -0.03517    4.883865774    6.147885004    1.264019230
     1     416     0.00000    -0.12668     0.07034    4.902992272    6.151566714    1.248574442
     1     416     0.00000    -0.08445     0.00000    4.806667725    5.976943247    1.170275522
     1     416     0.00000    -0.08445     0.03517    4.801350710    6.035259287    1.233908576
     1     416     0.00000    -0.08445    -0.03517    4.801350710    6.035982717    1.234632006
     1     416     0.00000    -0.08445     0.07034    4.784587411    6.166532773    1.381945363
     1     416     0.00000    -0.04223     0.00000    4.780835542    5.921385431    1.140549889
     1     416     0.00000    -0.04223     0.03517    4.775398006    5.937118285    1.161720280
     1     416     0.00000    -0.04223    -0.03517    4.775398006    5.973326482    1.197928476
     1     416     0.00000    -0.04223     0.07034    4.760730297    5.937881613    1.177151316
     1     416     0.04128     0.00000     0.00041    4.789497019    5.921631876    1.132134857
     1     416    -0.04128     0.00000    -0.00041    4.789497019    5.921631876    1.132134857
     1     416     0.04128     0.00000     0.03558    4.784067080    5.963330664    1.179263584
     1     416    -0.04128     0.00000    -0.03558    4.784067080    5.963330664    1.179263584
     1     416     0.04128     0.00000    -0.06993    4.772697052    5.968324922    1.195627870
     1     416    -0.04128     0.00000     0.06993    4.772697052    5.968324922    1.195627870
     1     416     0.04128     0.00000    -0.03476    4.784246534    5.940441396    1.156194863
     1     416    -0.04128     0.00000     0.03476    4.784246534    5.939791706    1.155545172
     1     416     0.04128     0.04223     0.00041    4.798550667    5.976153311    1.177602644
     1     416    -0.04128     0.04223    -0.00041    4.798550667    5.947288990    1.148738323
     1     416     0.04128     0.04223     0.03558    4.793172057    6.008001968    1.214829912
     1     416    -0.04128     0.04223    -0.03558    4.793172057    5.974977165    1.181805109
     1     416     0.04128     0.04223    -0.06993    4.781133363    5.943103718    1.161970355
     1     416    -0.04128     0.04223     0.06993    4.781133363    6.024017415    1.242884051
     1     416     0.04128     0.04223    -0.03476    4.793104896    5.954851061    1.161746165
     1     416    -0.04128     0.04223     0.03476    4.793104896    5.983671124    1.190566229
     1     416     0.04128     0.08445     0.00041    4.824110640    6.006851089    1.182740448
     1     416    -0.04128     0.08445    -0.00041    4.824110640    6.022337282    1.198226641
     1     416     0.04128     0.08445     0.03558    4.819580162    6.016713985    1.197133823
     1     416    -0.04128     0.08445    -0.03558    4.819580162    6.003470084    1.183889922
     1     416     0.04128     0.08445    -0.06993    4.804758034    5.988134195    1.183376161
     1     416    -0.04128     0.08445     0.06993    4.804758034    6.019205854    1.214447820
     1     416     0.04128     0.08445    -0.03476    4.817540187    6.054609260    1.237069073
     1     416    -0.04128     0.08445     0.03476    4.817540187    6.054712819    1.237172632
     1     416     0.04128     0.12668     0.00041    4.892016261    6.121357549    1.229341288
     1     416    -0.04128     0.12668    -0.00041    4.892016261    6.183805720    1.291789459
     1     416     0.04128     0.12668     0.03558    4.891212609    6.142469338    1.251256730
     1     416    -0.04128     0.12668    -0.03558    4.891212609    6.141549110    1.250336502
     1     416     0.04128     0.12668    -0.06993    4.903510204    6.158743259    1.255233055
     1     416    -0.04128     0.12668     0.06993    4.903510204    6.184954367    1.281444163
     1     416     0.04128     0.12668    -0.03476    4.890984671    6.140827469    1.249842798
     1     416    -0.04128     0.12668     0.03476    4.890984671    6.141001351    1.250016680
     1     416     0.04128     0.16890     0.00041    4.944662574    6.101455377    1.156792803
     1     416    -0.04128     0.16890    -0.00041    4.944662574    6.145181749    1.200519174
     1     416     0.04128     0.16890     0.03558    4.942441862    6.104429597    1.161987735
     1     416    -0.04128     0.16890    -0.03558    4.942441862    6.128127671    1.185685809
     1     416     0.04128     0.16890    -0.06993    4.946905715    6.141867130    1.194961415
     1     416    -0.04128     0.16890     0.06993    4.946905715    6.121211153    1.174305438
     1     416     0.04128     0.16890    -0.03476    4.945777347    6.114146915    1.168369568
     1     416    -0.04128     0.16890     0.03476    4.945777347    6.106006592    1.160229245
     1     416     0.04128     0.21113     0.00041    4.854077972    5.970026743    1.115948771
     1     416    -0.04128     0.21113    -0.00041    4.854077972    5.970026597    1.115948625
     1     416     0.04128     0.21113     0.03558    4.854996401    5.979682045    1.124685643
     1     416    -0.04128     0.21113    -0.03558    4.854996401    5.979681959    1.124685558
     1     416     0.04128     0.21113    -0.06993    4.855075152    5.985905689    1.130830537
     1     416    -0.04128     0.21113     0.06993    4.855075152    5.985905627    1.130830476
     1     416     0.04128     0.21113    -0.03476    4.854175397    5.968601159    1.114425761
     1     416    -0.04128     0.21113     0.03476    4.854175397    5.968876264    1.114700866
     1     416     0.04128    -0.16890     0.00041    4.944658350    6.145085778    1.200427428
     1     416    -0.04128    -0.16890    -0.00041    4.944658350    6.101414745    1.156756394
     1     416     0.04128    -0.16890     0.03558    4.942438201    6.128060481    1.185622280
     1     416    -0.04128    -0.16890    -0.03558    4.942438201    6.104397523    1.161959322
     1     416     0.04128    -0.16890    -0.06993    4.946901066    6.121183975    1.174282909
     1     416    -0.04128    -0.16890     0.06993    4.946901066    6.141815232    1.194914166
     1     416     0.04128    -0.16890    -0.03476    4.945770974    6.105968932    1.160197958
     1     416    -0.04128    -0.16890     0.03476    4.945770974    6.114102185    1.168331212
     1     416     0.04128    -0.12668     0.00041    4.892014127    6.183574909    1.291560782
     1     416    -0.04128    -0.12668    -0.00041    4.892014127    6.121206603    1.229192475
     1     416     0.04128    -0.12668     0.03558    4.891211689    6.141346974    1.250135285
     1     416    -0.04128    -0.12668    -0.03558    4.891211689    6.142255936    1.251044246
     1     416     0.04128    -0.12668    -0.06993    4.903507518    6.184725402    1.281217885
     1     416    -0.04128    -0.12668     0.06993    4.903507518    6.158585691    1.255078173
     1     416     0.04128    -0.12668    -0.03476    4.890980518    6.140824706    1.249844188
     1     416    -0.04128    -0.12668     0.03476    4.890980518    6.140709527    1.249729009
     1     416     0.04128    -0.08445     0.00041    4.824108884    6.022190383    1.198081498
     1     416    -0.04128    -0.08445    -0.00041    4.824108884    6.006736953    1.182628068
     1     416     0.04128    -0.08445     0.03558    4.819578422    6.003382096    1.183803674
     1     416    -0.04128    -0.08445    -0.03558    4.819578422    6.016606643    1.197028220
     1     416     0.04128    -0.08445    -0.06993    4.804756475    6.019092442    1.214335967
     1     416    -0.04128    -0.08445     0.06993    4.804756475    5.988067875    1.183311400
     1     416     0.04128    -0.08445    -0.03476    4.817538797    6.054740298    1.237201501
     1     416    -0.04128    -0.08445     0.03476    4.817538797    6.054432687    1.236893891
     1     416     0.04128    -0.04223     0.00041    4.798549904    5.947241471    1.148691567
     1     416    -0.04128    -0.04223    -0.00041    4.798549904    5.976091194    1.177541291
     1     416     0.04128    -0.04223     0.03558    4.793171304    5.974943860    1.181772556
     1     416    -0.04128    -0.04223    -0.03558    4.793171304    6.007930687    1.214759383
     1     416     0.04128    -0.04223    -0.06993    4.781132641    6.023957163    1.242824523
     1     416    -0.04128    -0.04223     0.06993    4.781132641    5.943097868    1.161965228
     1     416     0.04128    -0.04223    -0.03476    4.793104087    5.983636489    1.190532401
     1     416    -0.04128    -0.04223     0.03476    4.793104087    5.954822888    1.161718801
     1     416     0.08255     0.00000     0.00082    4.827209969    6.119749165    1.292539196
     1     416    -0.08255     0.00000    -0.00082    4.827209969    6.119749165    1.292539196
     1     416     0.08255     0.00000     0.03599    4.813411341    6.066308914    1.252897573
     1     416    -0.08255     0.00000    -0.03599    4.813411341    6.058955929    1.245544588
     1     416     0.08255     0.00000    -0.06952    4.814434566    6.006090627    1.191656061
     1     416    -0.08255     0.00000     0.06952    4.814434566    6.077245436    1.262810870
     1     416     0.08255     0.00000    -0.03435    4.824972563    5.990761675    1.165789112
     1     416    -0.08255     0.00000     0.03435    4.824972563    5.990761675    1.165789112
     1     416     0.08255     0.04223     0.00082    4.847163484    5.992401629    1.145238145
     1     416    -0.08255     0.04223    -0.00082    4.847163484    6.028569172    1.181405688
     1     416     0.08255     0.04223     0.03599    4.844051559    6.029435594    1.185384035
     1     416    -0.08255     0.04223    -0.03599    4.844051559    6.061959656    1.217908097
     1     416     0.08255     0.04223    -0.06952    4.835139100    6.017434331    1.182295231
     1     416    -0.08255     0.04223     0.06952    4.835139100    6.073763430    1.238624330
     1     416     0.08255     0.04223    -0.03435    4.842369850    6.110129710    1.267759860
     1     416    -0.08255     0.04223     0.03435    4.842369850    6.070369799    1.227999949
     1     416     0.08255     0.08445     0.00082    4.871205548    6.109586360    1.238380812
     1     416    -0.08255     0.08445    -0.00082    4.871205548    6.112022360    1.240816812
     1     416     0.08255     0.08445     0.03599    4.869701085    6.023400089    1.153699003
     1     416    -0.08255     0.08445    -0.03599    4.869701085    6.030388493    1.160687408
     1     416     0.08255     0.08445    -0.06952    4.858465641    6.026296687    1.167831046
     1     416    -0.08255     0.08445     0.06952    4.858465641    6.086415371    1.227949731
     1     416     0.08255     0.08445    -0.03435    4.865477940    6.085796448    1.220318508
     1     416    -0.08255     0.08445     0.03435    4.865477940    6.084727980    1.219250040
     1     416     0.08255     0.12668     0.00082    4.929893624    6.064547998    1.134654373
     1     416    -0.08255     0.12668    -0.00082    4.929893624    6.068614182    1.138720558
     1     416     0.08255     0.12668     0.03599    4.925405662    6.132365174    1.206959512
     1     416    -0.08255     0.12668    -0.03599    4.925405662    6.133865140    1.208459479
     1     416     0.08255     0.12668    -0.06952    4.932228511    6.190958885    1.258730374
     1     416    -0.08255     0.12668     0.06952    4.932228511    6.095570056    1.163341545
     1     416     0.08255     0.12668    -0.03435    4.929401386    6.150735124    1.221333738
     1     416    -0.08255     0.12668     0.03435    4.929401386    6.148442920    1.219041533
     1     416     0.08255     0.16890     0.00082    4.948350202    6.164823675    1.216473473
     1     416    -0.08255     0.16890    -0.00082    4.948350202    6.092485612    1.144135410
     1     416     0.08255     0.16890     0.03599    4.947983345    6.090491104    1.142507760
     1     416    -0.08255     0.16890    -0.03599    4.947983345    6.179363699    1.231380354
     1     416     0.08255     0.16890    -0.06952    4.947805701    6.126178536    1.178372835
     1     416    -0.08255     0.16890     0.06952    4.947805701    6.199670905    1.251865204
     1     416     0.08255     0.16890    -0.03435    4.948168074    6.214556742    1.266388668
     1     416    -0.08255     0.16890     0.03435    4.948168074    6.102692675    1.154524601
     1     416     0.08255     0.21113     0.00082    4.864811949    5.989440247    1.124628297
     1     416    -0.08255     0.21113    -0.00082    4.864811949    5.989440237    1.124628288
     1     416     0.08255     0.21113     0.03599    4.865225857    5.991920987    1.126695131
     1     416    -0.08255     0.21113    -0.03599    4.865225857    6.038508343    1.173282486
     1     416     0.08255     0.21113    -0.06952    4.864858589    5.997737173    1.132878584
     1     416    -0.08255     0.21113     0.06952    4.864858589    6.031325497    1.166466908
     1     416     0.08255     0.21113    -0.03435    4.864448699    5.991528068    1.127079369
     1     416    -0.08255     0.21113     0.03435    4.864448699    5.991528055    1.127079356
     1     416     0.08255    -0.16890     0.00082    4.948337530    6.092492255    1.144154725
     1     416    -0.08255    -0.16890    -0.00082    4.948337530    6.164899663    1.216562133
     1     416     0.08255    -0.16890     0.03599    4.947970763    6.179452851    1.231482089
     1     416    -0.08255    -0.16890    -0.03599    4.947970763    6.090278007    1.142307244
     1     416     0.08255    -0.16890    -0.06952    4.947793167    6.199764601    1.251971435
     1     416    -0.08255    -0.16890     0.06952    4.947793167    6.126202419    1.178409253
     1     416     0.08255    -0.16890    -0.03435    4.948155451    6.102700763    1.154545312
     1     416    -0.08255    -0.16890     0.03435    4.948155451    6.214688496    1.266533045
     1     416     0.08255    -0.12668     0.00082    4.929887840    6.068571862    1.138684023
     1     416    -0.08255    -0.12668    -0.00082    4.929887840    6.064510060    1.134622221
     1     416     0.08255    -0.12668     0.03599    4.925400101    6.133696686    1.208296586
     1     416    -0.08255    -0.12668    -0.03599    4.925400101    6.132203598    1.206803498
     1     416     0.08255    -0.12668    -0.06952    4.932222019    6.196406377    1.264184358
     1     416    -0.08255    -0.12668     0.06952    4.932222019    6.144081020    1.211859001
     1     416     0.08255    -0.12668    -0.03435    4.929394010    6.148266595    1.218872586
     1     416    -0.08255    -0.12668     0.03435    4.929394010    6.150549979    1.221155969
     1     416     0.08255    -0.08445     0.00082    4.871201738    6.111775436    1.240573698
     1     416    -0.08255    -0.08445    -0.00082    4.871201738    6.109346024    1.238144286
     1     416     0.08255    -0.08445     0.03599    4.869697455    6.030333875    1.160636420
     1     416    -0.08255    -0.08445    -0.03599    4.869697455    6.023348011    1.153650556
     1     416     0.08255    -0.08445    -0.06952    4.858462085    6.032606964    1.174144880
     1     416    -0.08255    -0.08445     0.06952    4.858462085    6.142316076    1.283853992
     1     416     0.08255    -0.08445    -0.03435    4.865474378    6.084549844    1.219075466
     1     416    -0.08255    -0.08445     0.03435    4.865474378    6.085626122    1.220151744
     1     416     0.08255    -0.04223     0.00082    4.847161754    6.028470546    1.181308792
     1     416    -0.08255    -0.04223    -0.00082    4.847161754    5.992388448    1.145226694
     1     416     0.08255    -0.04223     0.03599    4.844049891    6.061365256    1.217315365
     1     416    -0.08255    -0.04223    -0.03599    4.844049891    6.029396060    1.185346170
     1     416     0.08255    -0.04223    -0.06952    4.835137388    6.073757353    1.238619965
     1     416    -0.08255    -0.04223     0.06952    4.835137388    6.017389376    1.182251988
     1     416     0.08255    -0.04223    -0.03435    4.842367985    6.070231437    1.227863452
     1     416    -0.08255    -0.04223     0.03435    4.842367985    6.110111899    1.267743914
     1     416     0.12383     0.00000     0.00124    4.920628976    6.193995205    1.273366229
     1     416    -0.12383     0.00000    -0.00124    4.920628976    6.193995205    1.273366229
     1     416     0.12383     0.00000     0.03641    4.914944471    6.071467293    1.156522822
     1     416    -0.12383     0.00000    -0.03641    4.914944471    6.071467293    1.156522822
     1     416     0.12383     0.00000    -0.06910    4.918361115    6.073413436    1.155052321
     1     416    -0.12383     0.00000     0.06910    4.918361115    6.175783417    1.257422302
     1     416     0.12383     0.00000    -0.03393    4.919042522    6.122562082    1.203519560
     1     416    -0.12383     0.00000     0.03393    4.919042522    6.181113374    1.262070852
     1     416     0.12383     0.04223     0.00124    4.928369125    6.131633593    1.203264468
     1     416    -0.12383     0.04223    -0.00124    4.928369125    6.189462862    1.261093737
     1     416     0.12383     0.04223     0.03641    4.923230048    6.155101763    1.231871715
     1     416    -0.12383     0.04223    -0.03641    4.923230048    6.075670647    1.152440599
     1     416     0.12383     0.04223    -0.06910    4.926008087    6.098301866    1.172293780
     1     416    -0.12383     0.04223     0.06910    4.926008087    6.153581866    1.227573780
     1     416     0.12383     0.04223    -0.03393    4.926297094    6.135122380    1.208825286
     1     416    -0.12383     0.04223     0.03393    4.926297094    6.118065807    1.191768713
     1     416     0.12383     0.08445     0.00124    4.948390607    6.289651447    1.341260840
     1     416    -0.12383     0.08445    -0.00124    4.948390607    6.287260400    1.338869794
     1     416     0.12383     0.08445     0.03641    4.948357640    6.285918695    1.337561055
     1     416    -0.12383     0.08445    -0.03641    4.948357640    6.283146187    1.334788548
     1     416     0.12383     0.08445    -0.06910    4.948281885    6.281280972    1.332999088
     1     416    -0.12383     0.08445     0.06910    4.948281885    6.315930767    1.367648883
     1     416     0.12383     0.08445    -0.03393    4.948313842    6.286093483    1.337779641
     1     416    -0.12383     0.08445     0.03393    4.948313842    6.288985663    1.340671821
     1     416     0.12383     0.12668     0.00124    4.912091740    6.238565409    1.326473668
     1     416    -0.12383     0.12668    -0.00124    4.912091740    6.242756080    1.330664340
     1     416     0.12383     0.12668     0.03641    4.912163741    6.229711555    1.317547813
     1     416    -0.12383     0.12668    -0.03641    4.912163741    6.237413066    1.325249324
     1     416     0.12383     0.12668    -0.06910    4.912082185    6.235512896    1.323430711
     1     416    -0.12383     0.12668     0.06910    4.912082185    6.237519580    1.325437395
     1     416     0.12383     0.12668    -0.03393    4.912003363    6.244261965    1.332258602
     1     416    -0.12383     0.12668     0.03393    4.912003363    6.236882048    1.324878685
     1     416     0.12383     0.16890     0.00124    4.912623289    6.073214020    1.160590731
     1     416    -0.12383     0.16890    -0.00124    4.912623289    6.144549232    1.231925943
     1     416     0.12383     0.16890     0.03641    4.912576291    6.085234289    1.172657999
     1     416    -0.12383     0.16890    -0.03641    4.912576291    6.190683910    1.278107619
     1     416     0.12383     0.16890    -0.06910    4.912404651    6.178453530    1.266048879
     1     416    -0.12383     0.16890     0.06910    4.912404651    6.108957496    1.196552845
     1     416     0.12383     0.16890    -0.03393    4.912452031    6.159037901    1.246585870
     1     416    -0.12383     0.16890     0.03393    4.912452031    6.071406242    1.158954211
     1     416     0.12383     0.21113     0.00124    4.874075328    6.001095848    1.127020519
     1     416    -0.12383     0.21113    -0.00124    4.874075328    6.001095801    1.127020472
     1     416     0.12383     0.21113     0.03641    4.874189781    6.005046120    1.130856339
     1     416    -0.12383     0.21113    -0.03641    4.874189781    6.005046044    1.130856263
     1     416     0.12383     0.21113    -0.06910    4.873775007    6.012069184    1.138294178
     1     416    -0.12383     0.21113     0.06910    4.873775007    6.041988821    1.168213814
     1     416     0.12383     0.21113    -0.03393    4.873660032    6.003237562    1.129577529
     1     416    -0.12383     0.21113     0.03393    4.873660032    6.044999312    1.171339280
     1     416     0.12383    -0.16890     0.00124    4.912610606    6.144621305    1.232010700
     1     416    -0.12383    -0.16890    -0.00124    4.912610606    6.073202964    1.160592359
     1     416     0.12383    -0.16890     0.03641    4.912563638    6.190805139    1.278241501
     1     416    -0.12383    -0.16890    -0.03641    4.912563638    6.085236502    1.172672864
     1     416     0.12383    -0.16890    -0.06910    4.912392035    6.108979453    1.196587419
     1     416    -0.12383    -0.16890     0.06910    4.912392035    6.178566547    1.266174512
     1     416     0.12383    -0.16890    -0.03393    4.912439384    6.071568572    1.159129188
     1     416    -0.12383    -0.16890     0.03393    4.912439384    6.159126390    1.246687006
     1     416     0.12383    -0.12668     0.00124    4.912083647    6.242880861    1.330797214
     1     416    -0.12383    -0.12668    -0.00124    4.912083647    6.238679951    1.326596304
     1     416     0.12383    -0.12668     0.03641    4.912155664    6.237525365    1.325369700
     1     416    -0.12383    -0.12668    -0.03641    4.912155664    6.229809756    1.317654091
     1     416     0.12383    -0.12668    -0.06910    4.912074125    6.229206510    1.317132385
     1     416    -0.12383    -0.12668     0.06910    4.912074125    6.253844118    1.341769993
     1     416     0.12383    -0.12668    -0.03393    4.911995286    6.236994729    1.324999442
     1     416    -0.12383    -0.12668     0.03393    4.911995286    6.244390636    1.332395350
     1     416     0.12383    -0.08445     0.00124    4.948384830    6.287385906    1.339001076
     1     416    -0.12383    -0.08445    -0.00124    4.948384830    6.289790844    1.341406014
     1     416     0.12383    -0.08445     0.03641    4.948351880    6.283249449    1.334897569
     1     416    -0.12383    -0.08445    -0.03641    4.948351880    6.286042503    1.337690622
     1     416     0.12383    -0.08445    -0.06910    4.948276138    6.283536187    1.335260049
     1     416    -0.12383    -0.08445     0.06910    4.948276138    6.296428355    1.348152217
     1     416     0.12383    -0.08445    -0.03393    4.948308081    6.289129080    1.340820999
     1     416    -0.12383    -0.08445     0.03393    4.948308081    6.286218444    1.337910363
     1     416     0.12383    -0.04223     0.00124    4.928366255    6.189458210    1.261091954
     1     416    -0.12383    -0.04223    -0.00124    4.928366255    6.131618172    1.203251917
     1     416     0.12383    -0.04223     0.03641    4.923227088    6.075644758    1.152417670
     1     416    -0.12383    -0.04223    -0.03641    4.923227088    6.154918571    1.231691483
     1     416     0.12383    -0.04223    -0.06910    4.926005254    6.153389577    1.227384323
     1     416    -0.12383    -0.04223     0.06910    4.926005254    6.098253005    1.172247750
     1     416     0.12383    -0.04223    -0.03393    4.926294393    6.118014492    1.191720100
     1     416    -0.12383    -0.04223     0.03393    4.926294393    6.135586333    1.209291940
     1     416     0.16511     0.00000     0.00165    5.006512543    6.248276806    1.241764263
     1     416    -0.16511     0.00000    -0.00165    5.006512543    6.248276805    1.241764263
     1     416     0.16511     0.00000     0.03682    5.004677334    6.260428348    1.255751014
     1     416    -0.16511     0.00000    -0.03682    5.004677334    6.260874037    1.256196703
     1     416     0.16511     0.00000    -0.06869    5.004406129    6.230325203    1.225919074
     1     416    -0.16511     0.00000     0.06869    5.004406129    6.230325203    1.225919074
     1     416     0.16511     0.00000    -0.03352    5.005423748    6.230817407    1.225393659
     1     416    -0.16511     0.00000     0.03352    5.005423748    6.230817407    1.225393659
     1     416     0.16511     0.04223     0.00165    5.014875914    6.230027119    1.215151205
     1     416    -0.16511     0.04223    -0.00165    5.014875914    6.207572383    1.192696469
     1     416     0.16511     0.04223     0.03682    5.013672386    6.238031402    1.224359016
     1     416    -0.16511     0.04223    -0.03682    5.013672386    6.262574013    1.248901627
     1     416     0.16511     0.04223    -0.06869    5.012349630    6.185369058    1.173019428
     1     416    -0.16511     0.04223     0.06869    5.012349630    6.266628724    1.254279093
     1     416     0.16511     0.04223    -0.03352    5.012045450    6.236473511    1.224428061
     1     416    -0.16511     0.04223     0.03352    5.012045450    6.218144696    1.206099246
     1     416     0.16511     0.08445     0.00165    4.980357116    6.206085217    1.225728101
     1     416    -0.16511     0.08445    -0.00165    4.980357116    6.133059789    1.152702673
     1     416     0.16511     0.08445     0.03682    4.979953214    6.130616857    1.150663643
     1     416    -0.16511     0.08445    -0.03682    4.979953214    6.143653818    1.163700604
     1     416     0.16511     0.08445    -0.06869    4.979936190    6.166554957    1.186618767
     1     416    -0.16511     0.08445     0.06869    4.979936190    6.240727684    1.260791494
     1     416     0.16511     0.08445    -0.03352    4.980345680    6.253799017    1.273453337
     1     416    -0.16511     0.08445     0.03352    4.980345680    6.221081923    1.240736243
     1     416     0.16511     0.12668     0.00165    4.925650458    6.096399594    1.170749137
     1     416    -0.16511     0.12668    -0.00165    4.925650458    6.163682974    1.238032516
     1     416     0.16511     0.12668     0.03682    4.925461419    6.107858386    1.182396967
     1     416    -0.16511     0.12668    -0.03682    4.925461419    6.094967454    1.169506035
     1     416     0.16511     0.12668    -0.06869    4.925390925    6.195336197    1.269945273
     1     416    -0.16511     0.12668     0.06869    4.925390925    6.130297278    1.204906353
     1     416     0.16511     0.12668    -0.03352    4.925578347    6.176900380    1.251322033
     1     416    -0.16511     0.12668     0.03352    4.925578347    6.206150883    1.280572536
     1     416     0.16511     0.16890     0.00165    4.883693332    6.064753625    1.181060292
     1     416    -0.16511     0.16890    -0.00165    4.883693332    6.113792735    1.230099402
     1     416     0.16511     0.16890     0.03682    4.883721527    6.094669859    1.210948332
     1     416    -0.16511     0.16890    -0.03682    4.883721527    6.075161801    1.191440274
     1     416     0.16511     0.16890    -0.06869    4.883671534    6.105944470    1.222272937
     1     416    -0.16511     0.16890     0.06869    4.883671534    6.076307560    1.192636026
     1     416     0.16511     0.16890    -0.03352    4.883642362    6.068480318    1.184837957
     1     416    -0.16511     0.16890     0.03352    4.883642362    6.074641453    1.190999091
     1     416     0.16511     0.21113     0.00165    4.873418341    6.052992982    1.179574641
     1     416    -0.16511     0.21113    -0.00165    4.873418341    6.052990956    1.179572615
     1     416     0.16511     0.21113     0.03682    4.873454516    6.065966997    1.192512481
     1     416    -0.16511     0.21113    -0.03682    4.873454516    6.066186497    1.192731981
     1     416     0.16511     0.21113    -0.06869    4.873175182    6.053920238    1.180745056
     1     416    -0.16511     0.21113     0.06869    4.873175182    6.053918322    1.180743139
     1     416     0.16511     0.21113    -0.03352    4.873136689    6.041671063    1.168534374
     1     416    -0.16511     0.21113     0.03352    4.873136689    6.041669667    1.168532978
     1     416     0.16511    -0.16890     0.00165    4.883680614    6.113829290    1.230148676
     1     416    -0.16511    -0.16890    -0.00165    4.883680614    6.064715542    1.181034927
     1     416     0.16511    -0.16890     0.03682    4.883708828    6.075133839    1.191425010
     1     416    -0.16511    -0.16890    -0.03682    4.883708828    6.094679667    1.210970838
     1     416     0.16511    -0.16890    -0.06869    4.883658857    6.076246174    1.192587317
     1     416    -0.16511    -0.16890     0.06869    4.883658857    6.105966284    1.222307428
     1     416     0.16511    -0.16890    -0.03352    4.883629665    6.074613719    1.190984054
     1     416    -0.16511    -0.16890     0.03352    4.883629665    6.068443890    1.184814225
     1     416     0.16511    -0.12668     0.00165    4.925637935    6.163713173    1.238075238
     1     416    -0.16511    -0.12668    -0.00165    4.925637935    6.096347637    1.170709702
     1     416     0.16511    -0.12668     0.03682    4.925448939    6.094839191    1.169390252
     1     416    -0.16511    -0.12668    -0.03682    4.925448939    6.107817566    1.182368627
     1     416     0.16511    -0.12668    -0.06869    4.925378469    6.130247220    1.204868751
     1     416    -0.16511    -0.12668     0.06869    4.925378469    6.195424391    1.270045922
     1     416     0.16511    -0.12668    -0.03352    4.925565848    6.206253135    1.280687287
     1     416    -0.16511    -0.12668     0.03352    4.925565848    6.176964879    1.251399031
     1     416     0.16511    -0.08445     0.00165    4.980344623    6.132994152    1.152649530
     1     416    -0.16511    -0.08445    -0.00165    4.980344623    6.206148774    1.225804152
     1     416     0.16511    -0.08445     0.03682    4.979940799    6.143601352    1.163660552
     1     416    -0.16511    -0.08445    -0.03682    4.979940799    6.130591915    1.150651116
     1     416     0.16511    -0.08445    -0.06869    4.979923796    6.240818966    1.260895170
     1     416    -0.16511    -0.08445     0.06869    4.979923796    6.166555103    1.186631307
     1     416     0.16511    -0.08445    -0.03352    4.980333209    6.221145378    1.240812169
     1     416    -0.16511    -0.08445     0.03352    4.980333209    6.253918270    1.273585062
     1     416     0.16511    -0.04223     0.00165    5.014871345    6.207585795    1.192714450
     1     416    -0.16511    -0.04223    -0.00165    5.014871345    6.230008853    1.215137508
     1     416     0.16511    -0.04223     0.03682    5.013667830    6.262555919    1.248888089
     1     416    -0.16511    -0.04223    -0.03682    5.013667830    6.238025011    1.224357181
     1     416     0.16511    -0.04223    -0.06869    5.012345220    6.266594523    1.254249303
     1     416    -0.16511    -0.04223     0.06869    5.012345220    6.185346472    1.173001253
     1     416     0.16511    -0.04223    -0.03352    5.012041129    6.218126090    1.206084961
     1     416    -0.16511    -0.04223     0.03352    5.012041129    6.236454041    1.224412912
     1     416     0.20638     0.00000     0.00206    5.050671782    6.342600608    1.291928826
     1     416    -0.20638     0.00000     0.03311    5.061237663    6.347826848    1.286589185
     1     416     0.20638     0.00000    -0.03311    5.061237663    6.347826846    1.286589184
     1     416    -0.20638     0.00000     0.06828    5.065900730    6.330466458    1.264565728
     1     416     0.20638     0.04223     0.00206    4.985908580    6.311920068    1.326011489
     1     416    -0.20638     0.04223     0.03311    4.989439989    6.331813248    1.342373259
     1     416     0.20638     0.04223    -0.03311    4.989439989    6.298353600    1.308913611
     1     416    -0.20638     0.04223     0.06828    4.992783828    6.331154579    1.338370750
     1     416     0.20638     0.08445     0.00206    4.899657771    6.034707992    1.135050221
     1     416    -0.20638     0.08445     0.03311    4.900600975    6.039276529    1.138675555
     1     416     0.20638     0.08445    -0.03311    4.900600975    6.039569857    1.138968882
     1     416    -0.20638     0.08445     0.06828    4.900020144    6.046066591    1.146046447
     1     416     0.20638     0.12668     0.00206    4.892039328    6.027844117    1.135804790
     1     416    -0.20638     0.12668     0.03311    4.892174087    6.031484574    1.139310488
     1     416     0.20638     0.12668    -0.03311    4.892174087    6.030642871    1.138468784
     1     416     0.20638     0.12668    -0.06828    4.891692593    6.037679425    1.145986833
     1     416     0.20638     0.16890     0.00206    4.878219074    6.060442789    1.182223715
     1     416    -0.20638     0.16890     0.03311    4.878209238    6.071007400    1.192798161
     1     416     0.20638     0.16890    -0.03311    4.878209238    6.051603885    1.173394647
     1     416    -0.20638     0.16890     0.06828    4.877943971    6.062402664    1.184458693
     1     416     0.20638     0.21113     0.00206    4.860965428    6.052667227    1.191701799
     1     416    -0.20638     0.21113     0.03311    4.861029184    6.053704984    1.192675800
     1     416     0.20638     0.21113    -0.03311    4.861029184    6.053701818    1.192672634
     1     416    -0.20638     0.21113     0.06828    4.860917371    6.056614916    1.195697545
